period,start_equity,end_equity,return_pct
2023,10000,17207.542271090002,72.07542271090001
2024,17207.542271090002,16938.84668329001,-1.5614989262669021
2025,16938.84668329001,15838.13599559001,-6.498144225992897
2026,15838.13599559001,14192.03277893001,-10.393288813269075
