period,start_equity,end_equity,return_pct
2023,10000,15402.02454900632,54.02024549006321
2024,15428.405169006317,95666.51432307425,520.067422880856
2025,95666.51432307425,196770.19749875448,105.68346081288608
2026,196770.19749875448,170973.93417247114,-13.1098426764788
