period,start_equity,end_equity,return_pct
2023-02,10000,9700.1681617,-2.9983183830000093
2023-03,9700.1681617,9716.672210587241,0.17014188426554
2023-04,9671.185315645962,11474.407043206846,18.645302191073164
2023-05,11474.407043206846,11373.327870506848,-0.8809097700594459
2023-06,11373.327870506848,11398.122086186848,0.21800317340974207
2023-07,11356.15955258685,10834.501449226851,-4.5936137207685634
2023-08,10834.501449226851,10768.732095746855,-0.6070362700878129
2023-09,10768.732095746855,10943.950378496858,1.6271022548625558
2023-10,10943.950378496858,9283.53814331062,-15.171964215487376
2023-11,9198.624182278938,8017.413956821063,-12.841161917816635
2023-12,8164.769161021062,15402.02454900632,88.64004903575484
2024-01,15428.405169006317,15932.733020086325,3.2688268525196573
2024-02,15932.733020086325,21178.022297529213,32.92146595835237
2024-03,21638.309845871092,28016.96642165001,29.47853423494653
2024-04,27339.32464411001,29214.327570610014,6.858263512021168
2024-05,29214.327570610014,31829.099085811027,8.950305321528296
2024-06,32096.77456305103,31128.78336478103,-3.015851939790626
2024-07,31128.78336478103,30350.218155880462,-2.5011103061015616
2024-08,30350.218155880462,30350.218155880462,0
2024-09,30350.218155880462,31655.05179758802,4.299256219529823
2024-10,32151.520571931032,37905.300200057536,17.895824290032735
2024-11,37492.964845616036,117496.30602222423,213.38227453079855
2024-12,117307.18054590424,95666.51432307425,-18.447861522306074
2025-01,95666.51432307425,72809.900308182,-23.891969072588402
2025-02,72809.900308182,73742.06087778199,1.2802662352982663
2025-03,73742.06087778199,73742.06087778199,0
2025-04,73742.06087778199,105228.53127781156,42.69811560082972
2025-05,105228.53127781156,135670.71627631114,28.92959222069709
2025-06,135670.71627631114,138232.46116257118,1.888207681488696
2025-07,138232.46116257118,211154.47348894586,52.753175132006966
2025-08,216061.2923062578,240650.21322841637,11.380530339189509
2025-09,240650.21322841637,213741.6319991958,-11.181615369557118
2025-10,213741.6319991958,196770.19749875448,-7.940163243679709
2025-11,196770.19749875448,196770.19749875448,0
2025-12,196770.19749875448,196770.19749875448,0
2026-01,196770.19749875448,181873.53208732925,-7.570590262541932
2026-02,181873.53208732925,181873.53208732925,0
2026-03,181873.53208732925,158973.43364542926,-12.591221041940381
2026-04,158973.43364542926,170973.93417247114,7.548745882791663
