trade_id,strategy_type,sub_variant,symbol,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,fee,net_pnl,holding_bars,entry_reason,exit_reason
retq22-0001,trend,trend,NEAR,2023-10-24T12:00:00.000Z,2023-11-07T12:00:00.000Z,1.155,1.503,8658,3012.9839999999986,69.03889199999999,2943.9451079999985,28,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,trend-profit-trailing
retq22-0002,trend,trend,NEAR,2023-12-24T00:00:00.000Z,2023-12-28T00:00:00.000Z,3.902,4.085,3317.2000000000003,607.0475999999999,79.4834292,527.5641707999998,8,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,trend-profit-trailing
retq22-0003,trend,trend,NEAR,2024-02-11T12:00:00.000Z,2024-03-05T00:00:00.000Z,3.182,4.341,4233.6,4906.742400000003,95.54811840000002,4811.194281600003,45,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,trend-profit-trailing
retq22-0004,trend,trend,NEAR,2024-07-20T00:00:00.000Z,2024-07-29T00:00:00.000Z,6.435,5.445,2841.1000000000004,-2812.6889999999985,101.25680400000002,-2913.9458039999986,18,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,sma-break
retq22-0005,trend,trend,NEAR,2024-09-24T00:00:00.000Z,2024-10-03T00:00:00.000Z,5.177,4.626,2968.6000000000004,-1635.698599999998,87.30355740000002,-1723.002157399998,18,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,sma-break
retq22-0006,trend,trend,NEAR,2024-11-23T12:00:00.000Z,2024-12-09T12:00:00.000Z,6.249,7.081,2183.6,1816.7552000000032,87.322164,1729.4330360000033,32,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,trend-profit-trailing
retq22-0007,trend,trend,NEAR,2025-05-29T12:00:00.000Z,2025-05-30T00:00:00.000Z,2.943,2.754,5224.3,-987.3927000000003,89.28851130000001,-1076.6812113000003,1,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,sma-break
retq22-0008,trend,trend,NEAR,2026-03-17T00:00:00.000Z,2026-03-22T00:00:00.000Z,1.491,1.281,9589.800000000001,-2013.858000000002,79.74877680000002,-2093.606776800002,10,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,sma-break
