period,start_equity,end_equity,return_pct
2023-02,10000,10000,0
2023-03,10000,9026.400579000003,-9.735994209999976
2023-04,9026.400579000003,9026.400579000003,0
2023-05,9026.400579000003,8946.879133700004,-0.880987328271321
2023-06,8946.879133700004,8946.879133700004,0
2023-07,8946.879133700004,11291.653704570006,26.207737198974712
2023-08,11291.653704570006,11285.737910910007,-0.05239085270215549
2023-09,11285.737910910007,11469.38638491001,1.6272615530303014
2023-10,11469.38638491001,11228.52658729001,-2.100023397388484
2023-11,11142.72087899001,10158.257363630015,-8.835037025976622
2023-12,10158.257363630015,10373.452334530017,2.1184240878801885
2024-01,10373.452334530017,10346.175701230019,-0.26294653332722406
2024-02,10346.175701230019,10346.175701230019,0
2024-03,10346.175701230019,10346.175701230019,0
2024-04,10346.175701230019,10706.19046123002,3.479689214607107
2024-05,10706.19046123002,9958.48073803002,-6.9839008180141775
2024-06,9958.48073803002,9958.48073803002,0
2024-07,9958.48073803002,10383.623778030022,4.2691556190538105
2024-08,10383.623778030022,10383.623778030022,0
2024-09,10383.623778030022,10383.623778030022,0
2024-10,10383.623778030022,10084.878364830023,-2.8770824096313374
2024-11,10084.878364830023,11332.412589780022,12.370344785720434
2024-12,11332.412589780022,10181.305740680024,-10.157650367743475
2025-01,10181.305740680024,10181.305740680024,0
2025-02,10181.305740680024,10124.303586480026,-0.5598707636510936
2025-03,10124.303586480026,10124.303586480026,0
2025-04,10124.303586480026,9533.654014480027,-5.833977289941705
2025-05,9533.654014480027,9533.654014480027,0
2025-06,9533.654014480027,10236.593930880028,7.373247606136668
2025-07,10236.593930880028,9808.08717648003,-4.1860286467684364
2025-08,9808.08717648003,10486.161036280031,6.913415914838472
2025-09,10486.161036280031,10486.161036280031,0
2025-10,10486.161036280031,9744.962893780032,-7.0683459841557
2025-11,9744.962893780032,9744.962893780032,0
2025-12,9744.962893780032,9744.962893780032,0
2026-01,9744.962893780032,9085.249369898671,-6.769790004048549
2026-02,9085.249369898671,9085.249369898671,0
2026-03,9085.249369898671,8160.7722248786695,-10.17558360129318
2026-04,8160.7722248786695,8863.17661406867,8.607082391647602
