period,start_equity,end_equity,return_pct
2023-02,10000,9329.437351750003,-6.705626482499971
2023-03,9329.437351750003,9323.170587400004,-0.06717194310569274
2023-04,9342.816821350005,9510.276608500004,1.7923907784141102
2023-05,9510.276608500004,9426.500791100003,-0.8808977998087331
2023-06,9426.500791100003,9323.914120670004,-1.0882794443390464
2023-07,9174.041092670006,11771.840244670004,28.316846695570398
2023-08,11771.840244670004,11771.840244670004,0
2023-09,11771.840244670004,11771.840244670004,0
2023-10,11771.840244670004,17161.363190270007,45.783181164391394
2023-11,17472.90575027001,30504.72270543002,74.58299805090307
2023-12,31065.38398047002,54423.349016390035,75.18968717915912
2024-01,55922.66154439004,54991.23280579004,-1.665565824081272
2024-02,54991.23280579004,65920.39275303004,19.874367948501902
2024-03,66805.44410953004,103725.62153957007,55.265222650878584
2024-04,101122.09083397007,92344.17900837006,-8.680508633877293
2024-05,92344.17900837006,86758.91977497007,-6.048306772962642
2024-06,87488.50614981007,84850.11283674007,-3.015702781062668
2024-07,84850.11283674007,85781.60769114007,1.09781215753042
2024-08,85301.41101594007,77506.00699714007,-9.138657761878399
2024-09,77506.00699714007,75466.93073314009,-2.6308622299110462
2024-10,76399.83559714009,74518.9378812401,-2.4619133028218165
2024-11,74766.4132212401,89792.01469208012,20.096726355426476
2024-12,89647.48063896013,73109.40150798016,-18.44790172920112
2025-01,73109.40150798016,69702.68147048017,-4.659756429722838
2025-02,69702.68147048017,69702.68147048017,0
2025-03,69702.68147048017,69702.68147048017,0
2025-04,69702.68147048017,70544.74841288017,1.208083999977294
2025-05,72504.88231688018,98534.20544128018,35.900097059174186
2025-06,98534.20544128018,91149.9913739402,-7.494061614715597
2025-07,91149.9913739402,119185.2522109902,30.757283039157034
2025-08,118574.59280169023,119651.42727998021,0.9081494212600294
2025-09,119651.42727998021,120348.06638198024,0.5822238128174728
2025-10,120348.06638198024,95033.95374756026,-21.03408338450071
2025-11,95033.95374756026,95033.95374756026,0
2025-12,95033.95374756026,95033.95374756026,0
