period,start_equity,end_equity,return_pct
2023,10000,48066.611617350056,380.6661161735006
2024,49390.80707735006,57168.35291218025,15.746950282974549
2025,57168.35291218025,211551.1002180956,270.0493182706733
2026,211551.1002180956,179506.63550545793,-15.147387406447843
