period,start_equity,end_equity,return_pct
2023-12,10000,10000,0
2024-01,10000,10910.524774000003,9.105247740000033
2024-02,10910.524774000003,13078.752479360006,19.872808597868108
2024-03,13254.337140360007,21058.09856834001,58.87704036301618
2024-04,20529.451880540008,18747.097632740006,-8.681937823627461
2024-05,18747.097632740006,17405.689148220008,-7.15528617175043
2024-06,17552.06581686001,17022.725855140005,-3.015827123959025
2024-07,17022.725855140005,17209.596671140007,1.0977725752634226
2024-08,17113.262543140005,16442.93756914001,-3.9169911190820916
2024-09,16442.93756914001,16010.354055430013,-2.6308164942611345
2024-10,16208.270519430012,15809.158934530014,-2.462394642423782
2024-11,15861.657764130015,19049.15906463001,20.095637845044777
2024-12,19018.496927830012,15510.081186580019,-18.447387059889486
2025-01,15510.081186580019,14634.92388694002,-5.642506245532886
2025-02,14634.92388694002,14634.92388694002,0
2025-03,14634.92388694002,14634.92388694002,0
2025-04,14634.92388694002,14811.736353740022,1.2081543311461163
2025-05,15223.285989740021,20688.188533290024,35.89831096409253
2025-06,20688.188533290024,19137.841751820026,-7.493873999530143
2025-07,19137.841751820026,23650.52120856003,23.57987653603022
2025-08,23529.346267240027,23743.007018350025,0.9080607199337232
2025-09,23743.007018350025,22205.692739850027,-6.474808676558408
2025-10,22205.692739850027,20531.26194435003,-7.5405474403196004
2025-11,20531.26194435003,20531.26194435003,0
2025-12,20531.26194435003,20531.26194435003,0
