period,start_equity,end_equity,return_pct
2023-02,10000,8195.193631660002,-18.048063683399974
2023-03,8195.193631660002,8195.193631660002,0
2023-04,8195.193631660002,9292.717652200003,13.39228906440968
2023-05,9418.407208920004,9971.558876320005,5.8730914381799115
2023-06,9971.558876320005,9971.558876320005,0
2023-07,9971.558876320005,9971.558876320005,0
2023-08,9971.558876320005,9971.558876320005,0
2023-09,9971.558876320005,9971.558876320005,0
2023-10,9971.558876320005,17107.842207640006,71.56637612868049
2023-11,17535.031064800005,19175.24043040001,9.353900540801297
2023-12,19175.24043040001,19175.24043040001,0
2024-01,19175.24043040001,19175.24043040001,0
2024-02,19175.24043040001,18122.69647420001,-5.489078272683967
2024-03,18122.69647420001,18122.69647420001,0
2024-04,18122.69647420001,18122.69647420001,0
2024-05,18122.69647420001,18122.69647420001,0
2024-06,18122.69647420001,18122.69647420001,0
2024-07,18122.69647420001,18122.69647420001,0
2024-08,18122.69647420001,18122.69647420001,0
2024-09,18122.69647420001,18122.69647420001,0
2024-10,18122.69647420001,18122.69647420001,0
2024-11,18122.69647420001,19350.49927420001,6.774945448917813
2024-12,18844.61319910001,17433.12859450001,-7.490122454025283
2025-01,17433.12859450001,17433.12859450001,0
2025-02,17433.12859450001,17433.12859450001,0
2025-03,17433.12859450001,17433.12859450001,0
2025-04,17433.12859450001,17433.12859450001,0
2025-05,17433.12859450001,17433.12859450001,0
2025-06,17433.12859450001,17433.12859450001,0
2025-07,17433.12859450001,16300.29906810001,-6.4981424318604315
2025-08,16300.29906810001,16300.29906810001,0
2025-09,16300.29906810001,16300.29906810001,0
2025-10,16300.29906810001,16300.29906810001,0
2025-11,16300.29906810001,16300.29906810001,0
2025-12,16300.29906810001,16300.29906810001,0
2026-01,16300.29906810001,16300.29906810001,0
2026-02,16300.29906810001,16300.29906810001,0
2026-03,16300.29906810001,14606.16164325001,-10.393290440697855
2026-04,14606.16164325001,14606.16164325001,0
