period,start_equity,end_equity,return_pct
2023-02,10000,9638.263802800002,-3.617361971999977
2023-03,9638.263802800002,9631.789973350002,-0.06716800434658499
2023-04,9652.085354000003,9824.997687250005,1.791450519843818
2023-05,9824.997687250005,9738.447279350006,-0.880920389552009
2023-06,9738.447279350006,9632.465428890006,-1.0882828383199317
2023-07,9477.630331890008,13191.143681730013,39.18187584659112
2023-08,13191.143681730013,13191.143681730013,0
2023-09,13191.143681730013,13191.143681730013,0
2023-10,13191.143681730013,19230.445607330017,45.78300465307306
2023-11,19579.54914533002,30612.97422820003,56.351783184454106
2023-12,31175.620211200032,54790.55337700005,75.74807816434782
2024-01,56299.97149700006,55362.31129892006,-1.6654718877254893
2024-02,55362.31129892006,66365.00788812008,19.87398345743314
2024-03,67256.01432562007,106855.83541812008,58.87922662317966
2024-04,104173.25238312007,95128.81234812006,-8.682113525396218
2024-05,95128.81234812006,88321.75247766008,-7.155623730011285
2024-06,89064.52282158009,84420.98611476006,-5.213677185608756
2024-07,84420.98611476006,85347.76510356006,1.0978064003423826
2024-08,84869.99951316006,81545.54727996007,-3.9171111726994834
2024-09,81545.54727996007,79400.1778945901,-2.6308847716780215
2024-10,80381.7094395901,75170.66315283012,-6.482875672949295
2024-11,75420.3550232301,90576.71935949016,20.0958538733897
2024-12,90430.92222701017,73748.34777599023,-18.44786500036062
2025-01,73748.34777599023,69587.14912469022,-5.64242966356292
2025-02,69587.14912469022,69587.14912469022,0
2025-03,69587.14912469022,69587.14912469022,0
2025-04,69587.14912469022,70427.90353779022,1.2082035601048924
2025-05,72384.80815879021,98370.88298454022,35.89990149417055
2025-06,98370.88298454022,90998.91310013023,-7.494056839531016
2025-07,90998.91310013023,112456.15188584024,23.57966491544754
2025-08,111879.97986306026,112896.03022527027,0.9081610163441667
2025-09,112896.03022527027,105585.5956067703,-6.4753690664878905
2025-10,105585.5956067703,97623.45046977032,-7.540938791171081
2025-11,97623.45046977032,97623.45046977032,0
2025-12,97623.45046977032,97623.45046977032,0
2026-01,97623.45046977032,96510.76899401034,-1.1397686420687725
2026-02,96510.76899401034,96510.76899401034,0
2026-03,96510.76899401034,84359.00707289035,-12.591094286974503
2026-04,84359.00707289035,90971.76940529035,7.838833767550457
