period,start_equity,end_equity,return_pct
2023,10000,54790.55337700005,447.9055337700005
2024,56299.97149700006,73748.34777599023,30.991803041889487
2025,73748.34777599023,97623.45046977032,32.37374587197592
2026,97623.45046977032,90971.76940529035,-6.813609878027926
