period,start_equity,end_equity,return_pct
2023-02,10000,9638.263802800002,-3.617361971999977
2023-03,9638.263802800002,9631.789973350002,-0.06716800434658499
2023-04,9652.085354000003,9824.997687250005,1.791450519843818
2023-05,9824.997687250005,9738.447279350006,-0.880920389552009
2023-06,9738.447279350006,9632.465428890006,-1.0882828383199317
2023-07,9477.630331890008,13200.254440810015,39.27800492908282
2023-08,13200.254440810015,13160.264587270016,-0.3029475963460704
2023-09,13160.264587270016,13267.340985670016,0.8136340853175161
2023-10,13267.340985670016,19341.556426070023,45.78321644827501
2023-11,19692.676895070017,30789.917894150036,56.352120426340655
2023-12,31355.821793990035,55107.22601871004,75.7479883026776
2024-01,56625.381846710035,55682.34061265004,-1.6654037523541887
2024-02,55682.34061265004,66748.54607437005,19.87381518083304
2024-03,67644.69553637007,107473.13010073008,58.87887327831305
2024-04,104775.05946833007,98959.39199643007,-5.55062197188051
2024-05,98959.39199643007,91878.30269247013,-7.155550535532185
2024-06,92650.96509039012,89856.79653923011,-3.0158008051335727
2024-07,89856.79653923011,90843.24793763012,1.0978038794976719
2024-08,90334.72051043012,86796.21716283013,-3.917102225596014
2024-09,86796.21716283013,84512.72728603013,-2.630863361840019
2024-10,85557.45267903015,84245.94698823015,-1.5328947388372205
2024-11,84525.72672343015,101512.70277285021,20.096811595600684
2024-12,101349.3051606902,82652.56770255025,-18.447820069901923
2025-01,82652.56770255025,77989.14092179027,-5.642204362655379
2025-02,77989.14092179027,78488.35360979027,0.6401053814666602
2025-03,78488.35360979027,78488.35360979027,0
2025-04,78488.35360979027,79983.30150019028,1.904674797782402
2025-05,82205.70223619028,111717.52652394031,35.89997224639938
2025-06,111717.52652394031,108522.87435796033,-2.859580108314863
2025-07,108522.87435796033,134112.65980009036,23.58008446930984
2025-08,133425.52020175036,138148.86291887035,3.5400594353897974
2025-09,138148.86291887035,129203.26969087034,-6.475328887255061
2025-10,129203.26969087034,119459.98251697037,-7.5410530996712355
2025-11,119459.98251697037,119459.98251697037,0
2025-12,119459.98251697037,119459.98251697037,0
