trade_id,strategy_type,sub_variant,symbol,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,fee,net_pnl,holding_bars,entry_reason,exit_reason
retq22-0001,trend,trend,INJ,2023-02-19T00:00:00.000Z,2023-02-25T00:00:00.000Z,4.417,3.644,2263.98,-1750.0565399999996,54.74982834,-1804.8063683399996,12,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0002,trend,trend,INJ,2023-04-04T00:00:00.000Z,2023-04-22T12:00:00.000Z,5.872,7.224,1395.63,1886.8917600000004,54.83151144000001,1832.0602485600004,37,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,risk-off
retq22-0003,trend,trend,INJ,2023-04-26T00:00:00.000Z,2023-04-26T12:00:00.000Z,8.272,8.435,1212.19,197.5869700000003,60.75617499000001,136.8307950100003,1,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0004,trend,trend,INJ,2023-05-29T00:00:00.000Z,2023-05-29T12:00:00.000Z,7.085,7.545,1434.59,659.911399999999,62.9641551,596.9472448999991,1,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,risk-off
retq22-0005,trend,trend,INJ,2023-10-19T00:00:00.000Z,2023-11-14T00:00:00.000Z,8.122,15.418,1324.92,9666.616319999997,93.5658504,9573.050469599997,52,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0006,trend,trend,INJ,2024-02-11T12:00:00.000Z,2024-02-12T00:00:00.000Z,35.89,35.17,566.5600000000001,-407.9232000000011,120.77926080000003,-528.7024608000011,1,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0007,trend,trend,INJ,2024-11-23T12:00:00.000Z,2024-11-26T12:00:00.000Z,28.93,27.33,684.59,-1095.344000000001,115.54510020000001,-1210.889100200001,6,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0008,trend,trend,INJ,2025-07-18T00:00:00.000Z,2025-07-24T12:00:00.000Z,14.03,13.65,1325.33,-503.6254000000008,110.0554032,-613.6808032000008,13,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
retq22-0009,trend,trend,INJ,2026-03-17T00:00:00.000Z,2026-03-19T12:00:00.000Z,3.329,3.002,5401.26,-1766.2120200000027,102.58613118000001,-1868.7981511800026,5,trend-close>sma40|mom20-ok|structure-break|volume-ok|accel-ok|eff-ok|retq22-off,symbol-weak-exit
