period,start_equity,end_equity,return_pct
2023,10000,54715.27619920005,447.15276199200053
2024,54919.845444800056,77314.61623519026,40.77719194038736
2025,77314.61623519026,258841.034161012,234.78926335690556
2026,258841.034161012,225830.94215672524,-12.753036670280359
