period,start_equity,end_equity,return_pct
2023,10000,11043.645063800013,10.436450638000139
2024,10579.368684000012,22343.264813600035,111.19657969186254
2025,22343.264813600035,14113.851212400044,-36.83174177925359
2026,14113.851212400044,12004.727412400047,-14.943644851144377
