period,start_equity,end_equity,return_pct
2023,10000,9465.461133900002,-5.345388660999983
2024,9465.461133900002,9001.591760700006,-4.900652663806038
2025,9001.591760700006,8796.603500100007,-2.2772445812856756
2026,8796.603500100007,7991.538415200006,-9.151999233463782
