period,start_equity,end_equity,return_pct
2025-02,10000,9717.4151299,-2.825848701
2025-03,9717.4151299,9717.4151299,0
2025-04,9717.4151299,12518.907203744377,28.82960166252777
2025-05,12608.338741505335,17077.636673847108,35.447159407522186
2025-06,17077.636673847108,14008.528736007114,-17.971502711145394
2025-07,14008.528736007114,18851.59738966603,34.572286247380376
2025-08,18754.946395126026,17884.452409956022,-4.641410147651637
2025-09,17884.452409956022,17685.035119056025,-1.115031572277747
2025-10,17685.035119056025,15006.819797136026,-15.143963830946316
2025-11,15006.819797136026,15006.819797136026,0
2025-12,15006.819797136026,15006.819797136026,0
2026-01,15006.819797136026,12692.015195052218,-15.425017647813544
2026-02,12692.015195052218,12692.015195052218,0
2026-03,12692.015195052218,11504.397978252218,-9.35719977126227
2026-04,11504.397978252218,11504.397978252218,0
