period,start_equity,end_equity,return_pct
2023-02,10000,9638.263802800002,-3.617361971999977
2023-03,9638.263802800002,9631.789973350002,-0.06716800434658499
2023-04,9652.085354000003,9824.997687250005,1.791450519843818
2023-05,9824.997687250005,9738.447279350006,-0.880920389552009
2023-06,9738.447279350006,9632.465428890006,-1.0882828383199317
2023-07,9477.630331890008,13634.39007663001,43.858639756748886
2023-08,13634.39007663001,13634.39007663001,0
2023-09,13634.39007663001,13634.39007663001,0
2023-10,13634.39007663001,19876.649829030015,45.78319761512128
2023-11,20237.485066030014,25111.72425336003,24.085202145555897
2023-12,25573.26247236003,35490.90397796005,38.78129165693722
2024-01,36468.63396196006,35861.293225080066,-1.6653783564076097
2024-02,35861.293225080066,42988.25492212009,19.873688470486318
2024-03,43565.401522370084,62799.14842139009,44.1491326302681
2024-04,61221.431414590086,55902.093047790084,-8.688686696620284
2024-05,55902.093047790084,51901.94252847009,-7.1556364014855545
2024-06,52338.42944751008,50759.96772159008,-3.0158752232010144
2024-07,50759.96772159008,51317.219651190084,1.09781773829416
2024-08,51029.949654390075,49031.029259990086,-3.9171514139011543
2024-09,49031.029259990086,47741.07951706009,-2.6308844876373194
2024-10,48331.2486820601,47141.28015056011,-2.462110050845201
2024-11,47297.83307856011,56803.212562140136,20.096860394834405
2024-12,56711.78096230013,46249.711291990156,-18.44778896516187
2025-01,46249.711291990156,48787.49171189016,5.487127052270946
2025-02,48787.49171189016,48787.49171189016,0
2025-03,48787.49171189016,48787.49171189016,0
2025-04,48787.49171189016,49376.94139709016,1.20819838142312
2025-05,50748.93702509016,63034.40078474017,24.208317414759062
2025-06,63034.40078474017,58310.47839908018,-7.494197338040842
2025-07,58310.47839908018,72059.5463753602,23.579069069165627
2025-08,71690.3549623202,72341.50426725017,0.9082802076683993
2025-09,72341.50426725017,67657.16881925018,-6.475308324657892
2025-10,67657.16881925018,62555.13173255017,-7.5410147597668065
2025-11,62555.13173255017,62555.13173255017,0
2025-12,62555.13173255017,62555.13173255017,0
2026-01,62555.13173255017,62054.50478345019,-0.8002971702471662
2026-02,62054.50478345019,62054.50478345019,0
2026-03,62054.50478345019,54241.30346241019,-12.590868863276727
2026-04,54241.30346241019,58493.0673263702,7.8386093116411315
