universe,construction,threshold,horizon_minutes,selection_total_return,selection_cagr,selection_max_drawdown,selection_sharpe,selection_average_month,selection_median_month,selection_best_month,selection_worst_month,selection_positive_month_ratio,holdout_total_return,holdout_cagr,holdout_max_drawdown,holdout_sharpe,holdout_average_month,holdout_median_month,holdout_best_month,holdout_worst_month,holdout_positive_month_ratio,positive_week_ratio,best_week,worst_week,weeks
all,Aster_only,3.0,60,0.9496014176410303,2.818511928461549,-0.1016302197610357,3.897111853747159,0.12765146362844929,0.07336324644907288,0.4716499095186193,-3.1089349981083814e-05,0.8333333333333334,0.1704674825217194,0.8809917159079723,-0.05508863002263131,4.252280316270775,0.05412120878177137,0.06609312656125943,0.07428675442477917,0.021983745359275497,1.0,0.7857142857142857,0.03470956030062777,-0.01785737804128329,14
all,Aster_minus_Binance,3.0,60,-0.15202751736285514,-0.28176114958556975,-0.22263400106573616,-1.8451798548870078,-0.026035439648920983,-0.043955183749069704,0.04753407060432835,-0.07220345257451422,0.3333333333333333,-0.09121355508179996,-0.31880661528173626,-0.09372472309370938,-3.334022271132778,-0.03136329720028833,-0.028475139559811846,-0.026575686668849907,-0.03903906537220325,0.0,0.14285714285714285,0.005769268442072484,-0.022303406907986045,14
without_PENGU,Aster_only,3.0,60,-0.09159049017100485,-0.17533944910010069,-0.18117626592244485,-0.8446237276531832,-0.015155349396174985,-0.016195023970379863,0.03125019186986089,-0.07101924343303334,0.5,-0.0689459031800489,-0.24929598034444522,-0.10720342989292564,-2.027409984520579,-0.023433734048750116,-0.01950635932097433,-0.008865589916284278,-0.04192925290899174,0.0,0.35714285714285715,0.008847404458445673,-0.03934625764977606,14
without_PENGU,Aster_minus_Binance,3.0,60,-0.5360088717188922,-0.7858509612868914,-0.5360088717188922,-29.62106173450615,-0.11965882779539862,-0.12153359770569316,-0.06690262408165304,-0.15574024819466037,0.0,-0.30589927430163844,-0.7690662305086887,-0.30589927430163844,-54.2237074875957,-0.11418148368935288,-0.10173594614726844,-0.08917576604663857,-0.15163273887415163,0.0,0.0,-0.007745781053022482,-0.05628149711054564,14
PENGU_only,Aster_only,2.0,60,54.98258646065857,3221.3944938240807,-0.2790248673088229,5.971418101081157,1.0531025025379126,0.7343651713177487,2.6138986449597543,0.567090395280405,1.0,3.4377343965827105,394.94413755200185,-0.31333803637250945,9.458667527003454,0.749745488617802,0.6198451899804007,1.558682356167712,0.07070891970529325,1.0,0.9285714285714286,0.4048006230471666,-0.1767811793477645,14
PENGU_only,Aster_minus_Binance,2.5,60,7.089901673798433,65.39832497449916,-0.18621057044556621,6.2097641298849355,0.4297642962434763,0.3940368483800267,0.7904882517102527,0.19093308713960955,1.0,1.9752977033810577,78.56073206425171,-0.06842321041187138,8.118700559002873,0.44309825290059246,0.4059251454746249,0.6040447264160682,0.3193248868110843,1.0,0.9285714285714286,0.19108449738429978,-0.006392325669901777,14
