trade_id,strategy_type,sub_variant,symbol,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,fee,net_pnl,holding_bars,entry_reason,exit_reason
retq22-0001,range,range,ETH,2024-01-04T00:00:00.000Z,2024-01-05T12:00:00.000Z,2209.72,2241.97,1.583,51.05174999999963,21.141075809999997,29.910674189999632,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0002,range,range,ETH,2024-05-15T00:00:00.000Z,2024-05-16T12:00:00.000Z,2881.93,3006.45,1.218,151.66535999999996,21.516140519999997,130.14921947999997,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0003,range,range,ETH,2024-06-11T12:00:00.000Z,2024-06-13T00:00:00.000Z,3529.56,3560.13,1.0070000000000001,30.783989999999903,21.417953490000002,9.366036509999901,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0004,range,range,ETH,2025-02-03T00:00:00.000Z,2025-02-04T12:00:00.000Z,2869.68,2757.99,1.24,-138.4956000000002,20.934932399999997,-159.4305324000002,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0005,range,range,ETH,2025-03-30T00:00:00.000Z,2025-03-31T12:00:00.000Z,1828.09,1813.43,1.9160000000000001,-28.08855999999969,20.931456960000002,-49.020016959999694,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0006,range,range,ETH,2025-04-04T12:00:00.000Z,2025-04-06T00:00:00.000Z,1783.88,1806.02,1.954,43.26155999999992,21.043993800000003,22.217566199999915,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0007,range,range,ETH,2025-11-05T00:00:00.000Z,2025-11-06T12:00:00.000Z,3287.05,3399.39,1.062,119.30507999999963,21.302997840000003,98.00208215999963,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0008,range,range,ETH,2025-12-19T00:00:00.000Z,2025-12-20T12:00:00.000Z,2828.56,2987.14,1.247,197.74926000000005,21.7565337,175.99272630000004,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
retq22-0009,range,range,ETH,2025-12-24T12:00:00.000Z,2025-12-26T00:00:00.000Z,2925.02,2903.9,1.227,-25.914240000000063,21.45625452,-47.370494520000065,3,range-close<sma45|mom20-ok|pullback-ok|box-rebound|range-fallback,range-time
