period,start_equity,end_equity,return_pct
2023-02,10000,9428.220133159999,-5.717798668400009
2023-03,9428.220133159999,9477.87418683,0.5266535249358828
2023-04,9330.11340303,8216.817405200001,-11.932287955561726
2023-05,8216.817405200001,8144.4258167000025,-0.8810173687708533
2023-06,8144.4258167000025,7978.764032590006,-2.0340511146938134
2023-07,7922.073575710005,9065.594381030005,14.434614806231627
2023-08,9065.594381030005,9065.594381030005,0
2023-09,9065.594381030005,9065.594381030005,0
2023-10,9065.594381030005,13216.03085743001,45.78228742601702
2023-11,13455.947940430011,23491.695619870014,74.58224217177887
2023-12,23923.463219470013,42902.791721870024,79.3335326423549
2024-01,44084.72724587003,43350.49023393004,-1.665513337181368
2024-02,43350.49023393004,46293.01371120005,6.7877513296652925
2024-03,47461.49643504005,61089.50105487007,28.713811496614937
2024-04,59555.32084467007,47608.91781561007,-20.059337872124228
2024-05,47608.91781561007,45152.23479351008,-5.1601320399988
2024-06,45269.95279685007,42081.52212109008,-7.043149989725295
2024-07,42081.52212109008,46178.08085161009,9.734815957303343
2024-08,45397.84093465009,42917.59417499011,-5.463358407793628
2024-09,42917.59417499011,46275.91617599012,7.825047199306989
2024-10,46847.95688999012,46164.747503390136,-1.4583547116138296
2024-11,46318.09009139013,55097.80739655015,18.955266263865344
2024-12,56744.66772921015,50551.65935882015,-10.913815549935912
2025-01,50551.65935882015,46417.59649896017,-8.177897446483485
2025-02,46417.59649896017,46417.59649896017,0
2025-03,46417.59649896017,46417.59649896017,0
2025-04,46417.59649896017,47905.066620030186,3.204539298158915
2025-05,49005.608509680176,61112.93981618019,24.70601156622394
2025-06,63083.58134246018,57979.49738930018,-8.09098634627542
2025-07,57979.49738930018,75812.0280462302,30.75661476882847
2025-08,75423.60400469019,76108.7234718002,0.908362144916075
2025-09,76108.7234718002,75821.09173212021,-0.3779221704941049
2025-10,75821.09173212021,117328.33534722024,54.743663889392735
2025-11,117328.33534722024,117328.33534722024,0
2025-12,117328.33534722024,117328.33534722024,0
