period,start_equity,end_equity,return_pct
2023-02,10000,9638.263802800002,-3.617361971999977
2023-03,9638.263802800002,9631.789973350002,-0.06716800434658499
2023-04,9652.085354000003,9215.071643050002,-4.5276610693138375
2023-05,9215.071643050002,9133.885443450003,-0.8810153924438513
2023-06,9133.885443450003,9034.484143040003,-1.088269620036475
2023-07,8889.262120040003,12389.322330760011,39.37402411421138
2023-08,12389.322330760011,12314.109240940013,-0.6070799339303656
2023-09,12314.109240940013,12514.488402190016,1.6272322855786614
2023-10,12514.488402190016,18244.00119099002,45.783036466735204
2023-11,18575.196614990018,28445.950105090036,53.13942939443454
2023-12,28968.75213961004,50911.99294037004,75.74796696457007
2024-01,52314.54861237005,51443.41955941006,-1.6651755124844958
2024-02,51443.41955941006,61667.29238817007,19.87401482312592
2024-03,62495.229104170074,99291.97434015009,58.87928688867661
2024-04,96799.2783299501,94457.5071822501,-2.419203105748202
2024-05,94457.5071822501,87998.86354455013,-6.837618131546086
2024-06,88738.86494031013,86062.80792833013,-3.0156538668598465
2024-07,86062.80792833013,87007.61489153013,1.0978109893727828
2024-08,86520.55566593014,83131.43522113014,-3.9171274603065798
2024-09,83131.43522113014,80944.36868287016,-2.6308538189463104
2024-10,81944.97582887016,81450.15244427018,-0.6038483501823788
2024-11,81720.64731787017,98143.74874837023,20.096636492144814
2024-12,97985.77529477022,79909.46428232026,-18.447893031484487
2025-01,79909.46428232026,75400.92436392026,-5.642059997388193
2025-02,75400.92436392026,76366.23960312027,1.2802432428294042
2025-03,76366.23960312027,76366.23960312027,0
2025-04,76366.23960312027,78352.69560792026,2.601222759067001
2025-05,80529.80462792027,109439.57776962027,35.89947010957577
2025-06,109439.57776962027,111505.8402986203,1.8880395658595228
2025-07,111505.8402986203,137798.5919119303,23.57970806093761
2025-08,137092.57619235036,145553.83161691032,6.171928239708779
2025-09,145553.83161691032,136128.61828041036,-6.475414100610289
2025-10,136128.61828041036,125863.1176541104,-7.541030501870017
2025-11,125863.1176541104,125863.1176541104,0
2025-12,125863.1176541104,125863.1176541104,0
